"MOP","language","text","length","rating_list","mean_rating","worker_1","worker_2","worker_3","worker_4","worker_5","worker_6","worker_7","worker_8","worker_9","worker_10","worker_11","worker_12","worker_13","worker_14","worker_15","worker_16","worker_17","worker_18","worker_19","worker_20","max_workers","std_dev","std_dev_4","std_dev_8","std_dev_12","std_dev_dropoff"
"MOP4","no","These events took place in the years 2001 and 2002, while Capill was still leader of the Christian Heritage .",19,"4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4",3.92857142857,4,4,4,4,4,3,4,4,4,4,4,4,4,4,,,,,,,14,0.267261241912424,0,0.353553390593274,0.288675134594813,0.0214138926823885
"MOP4","no","This is especially common in schemes with submarine cables , which seawater is a good leader.",15,"2, 1, 2, 2, 3, 2, 2, 1, 1, 2, 1, 1, 3, 1, 2, 2, 1, 2",1.72222222222,2,1,2,2,3,2,2,1,1,2,1,1,3,1,2,2,1,2,,,18,0.669113158068688,0.5,0.640869944461656,0.65133894727893,0.0140168929952847
"MOP4","no","The 900 - car parking lot was built with a series of storm water drains and traps to separate oil from runoff.",21,"4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4",3.93333333333,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,,,,,,15,0.258198889747161,0,0.353553390593274,0.288675134594813,0.0191512083654535
"MOP4","no","Thanks to Homeless  Żeromski earned the title of  spiritual guide of the generation  .",11,"3, 4, 3, 3, 4, 1, 1, 3, 2, 4, 3, 3, 3, 4, 4, 3, 2",2.94117647059,3,4,3,3,4,1,1,3,2,4,3,3,3,4,4,3,2,,,,17,0.966345450349804,0.5,1.16496474502144,1.02985730108887,0.0336545496501964
"MOP4","no","Peter Ustinov said, before looking  uMabatha  , he did not really understand  Macbeth  .",12,"2, 2, 2, 4, 1, 4, 1, 2, 2, 3, 4, 2, 4, 2, 2, 2, 4",2.52941176471,2,2,2,4,1,4,1,2,2,3,4,2,4,2,2,2,4,,,,17,1.06757008311068,1,1.16496474502144,1.08362466945083,0.00747125573205909
"MOP4","no","He became a partner fifteen years after joining the firm , which became Morgan, Lewis & Bockius .",15,"4, 4, 4, 4, 3, 4, 4, 4, 4, 2, 4, 4, 3, 4, 4, 3, 3, 4",3.66666666667,4,4,4,4,3,4,4,4,4,2,4,4,3,4,4,3,3,4,,,18,0.594088525786005,0,0.353553390593274,0.621581560508061,0.00799120315361024
"MOP4","no","indicated ) on the arrangement of the critical section ( aka , the thread releasing the critical section, which notifies other waiters by signaling the event) .",23,"1, 1, 1, 1, 3, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1",1.47058823529,1,1,1,1,3,1,2,2,2,1,2,2,1,1,1,2,1,,,,17,0.624264272846798,0,0.755928946018454,0.668557923421521,0.0156762005753867
"MOP4","no","The law created a $ 700 billion Troubled Asset Relief Program ( TARP ) .",11,"4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.92857142857,4,3,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,14,0.267261241912424,0.5,0.353553390593274,0.288675134594813,0.0214138926823885
"MOP4","no","Gaga's wardrobe throughout the entire video primarily consists of only one outfit which was designed by Gianni Versace .",18,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,14,0,0,0,0,0
"MOP4","no","South of Shadwell Basin starting from the west:",8,"3, 3, 2, 4, 1, 3, 2, 2, 2, 4, 2, 4, 3, 3, 4, 2, 1",2.64705882353,3,3,2,4,1,3,2,2,2,4,2,4,3,3,4,2,1,,,,17,0.996316746232607,0.816496580927726,0.925820099772551,0.984731927834662,0.055192798118287
"MOP4","no","Kreis Tuttlingen is the intersection of Geisingen and Immendingen , and the last part of the line ends up in Kreis Konstanz.",21,"4, 2, 4, 3, 4, 2, 3, 2, 1, 3, 3, 2, 2, 4, 4, 2",2.8125,4,2,4,3,4,2,3,2,1,3,3,2,2,4,4,2,,,,,16,0.981070843517429,0.957427107756338,0.925820099772551,0.965307299163423,0.00610958759520008
"MOP4","no","Company Manager Jan Levenson - Gould ( Melora Hardin ) gives Michael Scott ( Steve Carell ) tasked to pick a new and affordable healthcare plan.",21,"4, 3, 2, 2, 2, 2, 1, 1, 2, 1, 3, 3, 3",2.23076923077,4,3,2,2,2,2,1,1,2,1,3,3,3,,,,,,,,13,0.926808695996298,0.957427107756338,0.991031208965115,0.937436866561092,0.0170711114522406
"MOP4","no","Most of the  tankōbon  contains nine chapters of the original manga.",11,"4, 3, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 3, 4, 3, 4, 4, 4",3.72222222222,4,3,4,4,4,3,4,3,4,4,4,4,3,4,3,4,4,4,,,18,0.460888598962477,0.5,0.517549169506766,0.452267016866645,0.0178249549156922
"MOP4","no","He was born in Nashville, Tennessee during the height of Jesse James' career as an outlaw .",16,"4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4",3.70588235294,4,4,4,4,4,4,1,4,4,4,4,4,2,4,4,4,4,,,,17,0.848874687627165,0,1.06066017177982,0.866025403784439,0.0508607232152719
"MOP4","no","Jet Airways planned to attract more passengers on subsequent lowering prices , which was followed by SpiceJet again .",17,"3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 4, 3, 3",2.66666666667,3,3,3,2,2,2,2,2,2,2,4,3,4,3,3,,,,,,15,0.723746864455746,0.5,0.517549169506766,0.674199862463242,0.0442007833325586
"MOP4","no","All located within the Okataina caldera , along the western edge .",10,"4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2",2.9375,4,4,4,4,4,1,1,2,4,2,4,3,3,2,3,2,,,,,16,1.12361025271221,0,1.4142135623731,1.24011240937215,0.0530865581168927
"MOP4","no","Peanut butter was then a large food industry.",8,"4, 2, 3, 2, 3, 4, 2, 4, 4, 3, 3, 4, 3",3.15384615385,4,2,3,2,3,4,2,4,4,3,3,4,3,,,,,,,,13,0.800640769025436,0.957427107756338,0.925820099772551,0.834847109936722,0.0305686455681978
"MOP4","no","Making a return in the Jungle 3 , he has turned over a new leaf and wants to keep Hugo safe.",20,"4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 3, 4, 4, 2, 4, 4, 3",3.61111111111,4,4,4,3,3,4,3,4,4,4,4,3,4,4,2,4,4,3,,,18,0.607684988914186,0.5,0.517549169506766,0.492365963917331,0.0114541984527047
"MOP4","no","Sometimes the controls on the radio called programmable .",8,"2, 3, 4, 3, 2, 2, 2, 1, 2, 3, 2, 3, 2, 2, 3, 3, 2, 1, 2",2.31578947368,2,3,4,3,2,2,2,1,2,3,2,3,2,2,3,3,2,1,2,,19,0.749268649265355,0.816496580927726,0.916125381312904,0.792961461098759,0.0369815293646296
"MOP4","no","Stow Creek dating back to January 19, 1748, when it was formed as one of six districts of the newly formed Cumberland County.",23,"4, 3, 3, 4, 2, 2, 4, 3, 3, 4, 3, 2, 3, 1, 4, 2",2.9375,4,3,3,4,2,2,4,3,3,4,3,2,3,1,4,2,,,,,16,0.928708781050335,0.577350269189626,0.83452296039628,0.792961461098759,0.0118340127971456
"MOP4","no","Hydration, addition of water across the double bond of alkenes , the alcohols.",12,"1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 4, 1, 2, 2",1.55555555556,1,3,1,1,2,1,1,1,1,1,2,1,2,1,4,1,2,2,,,18,0.855585263892997,1,0.744023809142845,0.65133894727893,0.0388419271069187
"MOP4","no","The church planted several PCA churches in Nashville- community.",9,"4, 4, 2, 3, 3, 3, 3, 4, 4, 4, 3, 4, 3, 2, 3, 3, 4, 4",3.33333333333,4,4,2,3,3,3,3,4,4,4,3,4,3,2,3,3,4,4,,,18,0.685994340570035,0.957427107756338,0.707106781186548,0.668557923421521,0.00286428950606221
"MOP4","no","His 1994 -season was interrupted by a broken leg , but he bounced back to make New Zealand Residents in 1995 .",19,"2, 3, 4, 4, 4, 3, 2, 1, 3, 3, 3, 4, 4, 3, 3, 3, 4",3.11764705882,2,3,4,4,4,3,2,1,3,3,3,4,4,3,3,3,4,,,,17,0.857492925712544,0.957427107756338,1.1259916264596,0.953462589245592,0.0262221759759926
"MOP4","no","The forest is leased to the state of Kentucky of the United States Army Corps of Engineers.",17,"4, 3, 2, 2, 4, 2, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 2",2.70588235294,4,3,2,2,4,2,3,2,3,3,2,3,3,3,2,3,2,,,,17,0.685994340570035,0.957427107756338,0.886405260427918,0.753778361444409,0.0177372099789614
"MOP4","no","The Committee has received, discussed and manuscripts sent out for critical review .",12,"1, 4, 4, 3, 3, 2, 2, 2, 4, 2, 1, 4, 1, 4, 4",2.73333333333,1,4,4,3,3,2,2,2,4,2,1,4,1,4,4,,,,,,15,1.22279928657082,1.4142135623731,1.06066017177982,1.15470053837925,0.0245099075402593
"MOP4","no","All poems are in triadic stanza form , sometimes with a short fourth line to complete the project . ",16,"4, 4, 3, 4, 4, 3, 3, 4, 4, 4, 3, 3, 1, 4, 3, 3, 3, 2",3.27777777778,4,4,3,4,4,3,3,4,4,4,3,3,1,4,3,3,3,2,,,18,0.826442094733631,0.5,0.517549169506766,0.514928650544437,0.0202163199037763
"MOP4","no","The department has been headed by Harley Myler , Ph . D., since 2001.",12,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,14,0,0,0,0,0
"MOP4","no","Males had a median income of $ 38,929 versus $ 30,327 for females.",11,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3",3.875,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,,,,,16,0.341565025531987,0,0,0,0.0743037836195622
"MOP4","no","The story is well known for introducing recurring enemies , Yeti .",10,"3, 3, 3, 3, 4, 3, 2, 2, 3, 4, 2, 3, 2, 3, 3, 2, 2",2.76470588235,3,3,3,3,4,3,2,2,3,4,2,3,2,3,3,2,2,,,,17,0.664211164155071,0,0.640869944461656,0.668557923421521,0.024270690732887
"MOP4","no","It is also the location of the University of Bergen and Bergen Cathedral.",13,"4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4",3.88235294118,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,,,,17,0.332105582077536,0.5,0.353553390593274,0.288675134594813,0.0739066923303746
"MOP4","no","He argued that to maintain their independence , provinces needed exclusive jurisdiction over such income sources as fuel , electricity and amusement taxes.",21,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,16,0,0,0,0,0
"MOP4","no","Mianzhu () is a county -level city of Deyang, Sichuan -provinsen in Southwest China .",11,"4, 3, 3, 3, 1, 2, 1, 2, 4, 2, 4, 4, 2, 3, 3, 2, 4",2.76470588235,4,3,3,3,1,2,1,2,4,2,4,4,2,3,3,2,4,,,,17,1.03255821656129,0.5,1.06066017177982,1.13818036595899,0.000237342427352738
"MOP4","no","This story does not stand up well under scrutiny.",9,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,16,0,0,0,0,0
"MOP4","no","The Cedar Rapids Museum of Art suffered minor injuries.",9,"4, 4, 2, 2, 4, 4, 4, 4, 2, 3, 1, 4, 4, 3, 3, 4",3.25,4,4,2,2,4,4,4,4,2,3,1,4,4,3,3,4,,,,,16,1,1.15470053837925,0.925820099772551,1.11464085804543,0.0509022810878299
"MOP4","no","Private Kim found Ma drooling at his post , and Ma went eerily against him.",14,"2, 4, 3, 2, 4, 3, 4, 3, 2, 1, 2, 2, 3, 2, 4, 2, 3, 3",2.72222222222,2,4,3,2,4,3,4,3,2,1,2,2,3,2,4,2,3,3,,,18,0.894792486988599,0.957427107756338,0.83452296039628,0.984731927834662,0.0516922373114468
"MOP4","no","Pablo De Blasis is known for his playmaking , dribbling and speed.",11,"4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.92307692308,4,4,3,4,4,4,4,4,4,4,4,4,4,,,,,,,,13,0.277350098112615,0.5,0.353553390593274,0.288675134594813,0.0241612464651491
"MOP4","no","That and all their songs are sung entirely in a local version of the dialect, which is somewhat exaggerated and distorted.",21,"2, 3, 3, 2, 3, 4, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 4, 3",3.38888888889,2,3,3,2,3,4,4,4,4,3,4,3,4,4,3,4,4,3,,,18,0.697802339187225,0.577350269189626,0.83452296039628,0.753778361444409,0.0209929492410357
"MOP4","no","More reprint editions exist, with varying numbers of volumes.",9,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 3",3.8125,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,,,,,16,0.543905629069357,0,0,0,0.543905629069357
"MOP4","no","He incorporated some of these characteristics into his own work.",10,"4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4",3.875,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,,,,,16,0.341565025531987,0.5,0.353553390593274,0.389249472080761,0.0215714940692949
"MOP4","no","It deals with the aftermath of the First World War and the Treaty of Versailles , which marks the centenary of the war's outbreak.",23,"3, 4, 4, 4, 3, 4, 3, 3, 4, 4, 3, 4, 4, 4, 4, 3, 3",3.58823529412,3,4,4,4,3,4,3,3,4,4,3,4,4,4,4,3,3,,,,17,0.507299656195892,0.5,0.534522483824849,0.514928650544437,0.0193496197216257
"MOP4","no","This led to an unsuccessful motion to dissolve the party in May 1983 .",13,"4, 4, 4, 3, 4, 4, 4, 3, 3, 4, 4, 4, 4",3.76923076923,4,4,4,3,4,4,4,3,3,4,4,4,4,,,,,,,,13,0.438529009653515,0.5,0.462910049886276,0.452267016866645,0.0285703568433991
"MOP4","no","He was the first person to show proof that black - necked Grebes breed in the UK.",16,"4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 3, 4, 2, 4, 4, 4, 4, 4",3.77777777778,4,4,4,4,4,4,4,4,3,4,3,4,2,4,4,4,4,4,,,18,0.548318880553316,0,0,0.389249472080761,0.0290313886363095
"MOP4","no","Lady Gaga - Seen carry out day - to-day tasks such as ironing or mowing the lawn while wearing her outrageous costumes.",20,"2, 4, 3, 1, 2, 3, 2, 1, 2, 1, 3, 3, 1, 1",2.07142857143,2,4,3,1,2,3,2,1,2,1,3,3,1,1,,,,,,,14,0.997248963150875,1.29099444873581,1.03509833901353,0.965307299163423,0.0319416639874519
"MOP4","no","To promote his 2011 Christmas album ,  Heavenly Christmas  Evancho gave these concerts, each with a locally hosted orchestra :",18,"4, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 4",3.3125,4,3,4,3,3,3,4,3,4,3,3,3,3,3,3,4,,,,,16,0.478713553878169,0.577350269189626,0.517549169506766,0.492365963917331,0.00990632293967364
"MOP4","no","Williams sets out on a run, but Gerhart recovered to bring him down on Minnesota 12- yard line .",18,"3, 3, 4, 4, 3, 4, 4, 2, 2, 3, 4, 3, 4, 3, 4, 3",3.3125,3,3,4,4,3,4,4,2,2,3,4,3,4,3,4,3,,,,,16,0.704154339142587,0.577350269189626,0.744023809142845,0.753778361444409,0.022118700059976
"MOP4","no","James Macfarlane ( 2 September 1844 - 24 November 1914 ) was a Scottish -fødte Australian politician .",13,"4, 3, 2, 4, 4, 2, 4, 3, 4, 1, 3, 4, 4, 3, 4, 4",3.3125,4,3,2,4,4,2,4,3,4,1,3,4,4,3,4,4,,,,,16,0.946484724300046,0.957427107756338,0.886405260427918,1.02985730108887,0.0284765316221836
"MOP4","no","He died before his wife , Barbara King Forrest, and leaves behind two daughters.",13,"4, 3, 4, 4, 4, 4, 3, 3, 4, 4, 4, 3, 3, 4, 4, 4, 3",3.64705882353,4,3,4,4,4,4,3,3,4,4,4,3,3,4,4,4,3,,,,17,0.492592183071889,0.5,0.517549169506766,0.492365963917331,0.00464214659762241
"MOP4","no","In 2011 Safka Co- founded the social dating service Atzip , a mobile application for iPhone.",15,"4, 4, 3, 4, 3, 3, 4, 4, 3, 4, 3, 3, 4, 4, 3, 3",3.5,4,4,3,4,3,3,4,4,3,4,3,3,4,4,3,3,,,,,16,0.516397779494322,0.5,0.517549169506766,0.522232967867094,0.00284518848122672
"MOP4","no","Created Devils is revealed to be the winners , with a margin of 71 votes .",14,"4, 2, 4, 3, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3, 4, 4, 3, 4",3.38888888889,4,2,4,3,3,4,4,3,3,4,3,3,3,3,4,4,3,4,,,18,0.607684988914186,0.957427107756338,0.744023809142845,0.65133894727893,0.0114541984527047
"MOP4","no","Robert Clark ( born 14 March 1987 ) is an American actress.",10,"4, 4, 2, 3, 4, 2, 2, 4, 2, 4, 4, 3, 4, 3, 2, 3, 3",3.11764705882,4,4,2,3,4,2,2,4,2,4,4,3,4,3,2,3,3,,,,17,0.857492925712544,0.957427107756338,0.991031208965115,0.937436866561092,0.0579824907215827
"MOP4","no","In his two spells of Southampton , Brown made a total of 81 matches in all competitions , scoring 31 goals .",19,"2, 1, 2, 4, 2, 4, 4, 3, 4, 2, 3, 3, 4, 4, 3, 2",2.9375,2,1,2,4,2,4,4,3,4,2,3,3,4,4,3,2,,,,,16,0.997914491994847,1.25830573921179,1.16496474502144,1.02985730108887,0.0398345513306947
"MOP4","no","After investigation, acquitted him Ninian Edwards and his suppliers, and laid the blame for the meat problem solely on subcontractors.",20,"1, 2, 3, 2, 2, 2, 4, 2, 2, 2, 2, 1, 2, 3, 1, 2, 1",2,1,2,3,2,2,2,4,2,2,2,2,1,2,3,1,2,1,,,,17,0.790569415042095,0.816496580927726,0.886405260427918,0.792961461098759,0.00823922167588531
"MOP4","no","The river is a tributary of the Smilga , which flows into the Neman River via Nevėžis .",16,"4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 3, 4",3.8,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,,,,,,15,0.414039335605413,0,0,0.389249472080761,0.0385055275060071
"MOP4","no","Also included is a long account of the Magis ' descendant , the legendary Prester John priest -King medieval legend.",17,"3, 3, 1, 3, 3, 3, 2, 3, 1, 3, 3, 3, 2, 3, 2, 1, 2",2.41176470588,3,3,1,3,3,3,2,3,1,3,3,3,2,3,2,1,2,,,,17,0.795206225564457,1,0.744023809142845,0.792961461098759,0.0519828726072508
"MOP4","no","The book portrays the author 's four -year investigation into the world of international art theft.",14,"4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4",3.875,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,,,,,16,0.341565025531987,0,0.353553390593274,0.389249472080761,0.0215714940692949
"MOP4","no","B  Flight was based at Saint Inglevert during the first half of 1940.",13,"4, 2, 3, 4, 3, 3, 3, 2, 4, 4, 4, 4, 4, 4, 4, 3",3.4375,4,2,3,4,3,3,3,2,4,4,4,4,4,4,4,3,,,,,16,0.727438428093173,0.957427107756338,0.755928946018454,0.778498944161523,0.0284905179252812
"MOP4","no","The words in commencment was repealed by § 1 , and Schedule 1 to , the Statute Law Revision Act 1948 .",18,"1, 1, 2, 2, 2, 3, 1, 1, 1, 2, 1, 3, 3",1.76923076923,1,1,2,2,2,3,1,1,1,2,1,3,3,,,,,,,,13,0.832050294337844,0.577350269189626,0.744023809142845,0.778498944161523,0.144498643385515
"MOP4","no","Per capita income for the township was $ 14,674 .",8,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,16,0,0,0,0,0
"MOP4","no","This lineup recorded the Rockets ' only album , a self -titled set released in 1968 .",13,"4, 4, 3, 3, 2, 3, 4, 4, 4, 3, 3, 4, 2, 2, 4, 3, 4",3.29411764706,4,4,3,3,2,3,4,4,4,3,3,4,2,2,4,3,4,,,,17,0.77174363314129,0.577350269189626,0.744023809142845,0.668557923421521,0.0270650035766904
"MOP4","no","POM Wonderful, a grower of pomegranates and a distributor of pomegranate juice, including a pomegranate - blueberry juice mixture.",18,"4, 4, 3, 4, 3, 2, 2, 3, 4, 3, 2, 3, 2, 3, 3",3,4,4,3,4,3,2,2,3,4,3,2,3,2,3,3,,,,,,15,0.755928946018454,0.5,0.83452296039628,0.792961461098759,0.0605676349092716
"MOP4","no","At that moment, Cordelia and Harry burst in .",8,"4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4",3.86666666667,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,,,,,,15,0.351865775274498,0,0,0.389249472080761,0.023668032824907
"MOP4","no","Within days, the four decided to form his own theater company .",11,"3, 3, 2, 2, 3, 2, 1, 3, 2, 4, 3, 3",2.58333333333,3,3,2,2,3,2,1,3,2,4,3,3,,,,,,,,,12,0.792961461098759,0.577350269189626,0.744023809142845,0.792961461098759,0.0568751245000384
"MOP4","no","In 2003 Willis sold the station to starboard Norwegian Broadcasting for $ 1.5 million .",13,"4, 4, 1, 4, 2, 4, 4, 4, 3, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 4",3.55,4,4,1,4,2,4,4,4,3,4,4,4,3,4,3,4,4,3,4,4,20,0.825577947481897,1.5,1.18773493916542,1,0.0319149782306477
"MOP4","no","In 2003 the ceremonial borders were further adjusted , placing the entire Caerphilly Municipality in the ceremonial county of Gwent .",19,"4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4",3.69230769231,4,3,4,4,3,4,4,4,4,4,4,2,4,,,,,,,,13,0.630425171956115,0.5,0.462910049886276,0.65133894727893,0.22590525447817
"MOP4","no","In 2013 won the Water Molyvann Nikkei Asia 2013 price category culture.",12,"1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2",1.35294117647,1,1,1,1,2,1,1,2,1,1,1,2,1,2,2,1,2,,,,17,0.492592183071889,0,0.462910049886276,0.452267016866645,0.00464214659762241
"MOP4","no","The two horses ran head-to -head down the stretch with a certain Dr Devious go ahead near the wire to win by a short head.",24,"2, 3, 2, 3, 1, 3, 1, 4, 1, 4, 2, 4, 1, 3",2.42857142857,2,3,2,3,1,3,1,4,1,4,2,4,1,3,,,,,,,14,1.15786844704368,0.577350269189626,1.06066017177982,1.16774841624228,0.00987996919860556
"MOP4","no","Even with these variations , need male dung flies show closer optimal copulation time in relation to their body size, as predicted by the MVT .",24,"3, 3, 4, 1, 2, 2, 1, 3, 2, 2, 3, 2, 2, 3, 1, 2",2.25,3,3,4,1,2,2,1,3,2,2,3,2,2,3,1,2,,,,,16,0.856348838577675,1.25830573921179,1.06066017177982,0.887625364598595,0.0144514524365797
"MOP4","no","Jacques Lanzmann (1927 - 2006) was a French journalist, writer and poet .",10,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,19,0,0,0,0,0
"MOP4","no","Roy also stated that  an Anti- corruption ' campaign is a catch-all campaign.",12,"4, 4, 1, 3, 4, 3, 3, 3, 3, 3, 1, 2, 4, 2, 4, 2, 3, 3",2.88888888889,4,4,1,3,4,3,3,3,3,3,1,2,4,2,4,2,3,3,,,18,0.963381842865745,1.4142135623731,0.991031208965115,1.02985730108887,0.061313233730215
"MOP4","no","This resulted in the crowd trouble that forced English captain Ray Illingworth to evacuate their players from the ground.",19,"3, 2, 3, 4, 3, 4, 4, 2, 3, 4, 3, 4, 3, 3, 3, 4, 4, 3",3.27777777778,3,2,3,4,3,4,4,2,3,4,3,4,3,3,3,4,4,3,,,18,0.669113158068688,0.816496580927726,0.83452296039628,0.753778361444409,0.0140168929952847
"MOP4","no","The British documentary filmmaker , Edgar Anstey , described the film as among the half dozen best documentaries made anywhere since the war .",20,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 3",3.84210526316,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,,19,0.374634324632678,0,0,0.288675134594813,0.0425287425551419
"MOP4","no","The median income for a household in the city was $ 24,583 , and the median income for a family was $ 23,214 .",20,"3, 3, 4, 4, 4, 4, 3, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.72222222222,3,3,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,,,18,0.574513149960142,0.577350269189626,0.744023809142845,0.668557923421521,0.0275665789794732
"MOP4","no","From 1985 to 1989 he was a lecturer in Business Studies .",11,"4, 4, 3, 4, 4, 4, 4, 3, 2, 4, 4, 4, 4, 4, 4, 4, 3, 4",3.72222222222,4,4,3,4,4,4,4,3,2,4,4,4,4,4,4,4,3,4,,,18,0.574513149960142,0.5,0.462910049886276,0.65133894727893,0.00283711922948415
"MOP4","no","Character Jin Jun ( Jin Wenqing ) in  Niehai Hua  is based on Hong Jun",13,"3, 2, 4, 4, 4, 2, 4, 3, 3, 3, 4, 4, 3, 4, 4",3.4,3,2,4,4,4,2,4,3,3,3,4,4,3,4,4,,,,,,15,0.736788397613007,0.957427107756338,0.886405260427918,0.778498944161523,0.0142792185858036
"MOP4","no","On the departure of the Blind School in 1958, the Manor bought by York City Council , who leased it to the university in 1963 .",24,"1, 4, 2, 1, 3, 4, 3, 2, 3, 3, 3, 4, 3, 4, 1",2.73333333333,1,4,2,1,3,4,3,2,3,3,3,4,3,4,1,,,,,,15,1.09978352848359,1.4142135623731,1.19522860933439,1.05528970602217,0.0870441613999207
"MOP4","no","The different moments of primitive accumulation distribute themselves now, more or less in chronological order , particularly over Spain, Portugal, Holland , France and England.",23,"3, 4, 1, 3, 3, 1, 3, 3, 3, 4, 2, 4, 3, 2, 1, 4, 2, 3",2.72222222222,3,4,1,3,3,1,3,3,3,4,2,4,3,2,1,4,2,3,,,18,1.01781516613691,1.25830573921179,1.06066017177982,1.02985730108887,0.0467661287078467
